date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,station_id,station_name,region_name,flood,label_hujan
7/24/2018,26.0,32.4,28.9,75.0,0.0,3.0,5.0,320.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
7/25/2018,27.0,33.2,28.7,76.0,0.0,4.8,4.0,90.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
7/26/2018,25.0,32.2,28.4,78.0,14.5,5.0,3.0,310.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
7/27/2018,25.0,33.8,28.7,69.0,0.0,6.0,4.0,120.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
7/28/2018,25.0,32.8,27.8,66.0,0.0,6.9,4.0,120.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
7/29/2018,25.0,30.4,27.4,71.0,0.0,6.0,5.0,310.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
7/30/2018,24.0,31.4,27.2,75.0,0.0,6.5,4.0,180.0,2.0,S ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
7/31/2018,24.0,33.2,27.8,75.0,0.0,6.2,5.0,350.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/1/2018,25.0,31.8,27.9,76.0,0.0,6.4,2.0,350.0,0.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/2/2018,25.0,32.6,27.9,66.0,0.0,3.0,3.0,180.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/3/2018,24.0,32.6,27.6,66.0,0.0,6.3,6.0,200.0,2.0,S ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/4/2018,23.0,31.0,26.9,66.0,0.0,5.8,3.0,160.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/5/2018,24.0,32.2,27.2,64.0,0.0,5.4,5.0,340.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/6/2018,24.0,31.8,27.1,62.0,0.0,6.3,5.0,310.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/7/2018,24.0,31.8,28.4,65.0,0.0,6.0,4.0,140.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/8/2018,25.0,30.8,27.5,72.0,0.0,0.5,3.0,20.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/9/2018,25.0,32.0,28.3,71.0,0.0,1.0,4.0,270.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/10/2018,25.0,32.8,28.2,72.0,0.0,2.2,5.0,300.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/11/2018,24.0,31.8,27.3,77.0,32.8,5.4,3.0,350.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
8/12/2018,25.0,30.8,28.1,76.0,0.0,5.4,4.0,70.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/13/2018,26.0,32.8,29.7,69.0,0.0,6.0,4.0,150.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/14/2018,26.0,33.0,28.1,76.0,0.0,6.5,4.0,190.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/15/2018,25.0,32.6,28.6,73.0,0.0,5.3,4.0,350.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/16/2018,26.0,31.8,28.0,72.0,0.0,6.5,4.0,350.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/17/2018,26.0,31.0,27.7,71.0,0.0,4.0,5.0,310.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/18/2018,25.0,30.0,27.1,65.0,0.0,6.8,3.0,10.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/19/2018,24.0,33.8,27.8,67.0,0.0,6.5,3.0,100.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/20/2018,25.0,34.0,29.0,66.0,0.0,6.5,4.0,110.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/21/2018,25.0,31.8,28.2,73.0,0.0,6.7,4.0,330.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/22/2018,26.0,31.6,28.4,72.0,0.0,6.5,4.0,340.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/23/2018,26.0,31.2,28.3,73.0,0.0,6.6,5.0,330.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/24/2018,26.0,32.2,28.6,73.0,0.0,4.3,3.0,30.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/25/2018,27.0,33.0,28.9,67.0,0.0,5.2,4.0,90.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/26/2018,25.0,33.4,28.8,69.0,0.0,6.0,4.0,110.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/27/2018,26.0,34.2,29.1,68.0,0.0,6.0,4.0,50.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/28/2018,26.0,32.0,28.6,75.0,0.0,7.0,5.0,310.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/29/2018,27.0,33.0,28.5,71.0,0.0,6.6,5.0,310.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/30/2018,27.0,33.4,29.1,70.0,0.0,2.4,4.0,60.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
8/31/2018,26.0,33.6,28.8,70.0,0.0,6.5,3.0,70.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
9/1/2018,24.0,32.8,27.6,77.0,10.6,6.2,4.0,320.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
9/3/2018,24.0,31.8,27.8,79.0,17.6,7.6,8.0,300.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
9/4/2018,26.0,31.2,27.9,65.0,0.0,6.0,3.0,300.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
9/5/2018,26.0,31.8,28.5,65.0,0.0,6.7,3.0,120.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
9/6/2018,26.0,34.2,29.8,67.0,0.0,6.0,3.0,90.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
9/7/2018,26.0,34.6,29.3,68.0,0.0,5.6,5.0,350.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
9/8/2018,26.0,32.4,28.8,72.0,0.0,6.6,3.0,340.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
9/9/2018,26.0,34.6,29.6,62.0,0.0,6.4,5.0,70.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
9/10/2018,26.0,35.2,30.0,60.0,0.0,8.8,4.0,170.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
9/11/2018,26.0,34.8,29.2,68.0,0.0,8.5,5.0,200.0,2.0,S ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
9/12/2018,25.0,32.8,29.0,68.0,0.0,8.6,4.0,310.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
9/13/2018,26.0,32.2,28.1,69.0,0.0,8.5,5.0,310.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
9/14/2018,25.0,31.4,28.1,66.0,0.0,5.0,4.0,300.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
9/15/2018,26.0,33.2,28.9,65.0,0.0,7.5,4.0,230.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
9/16/2018,26.0,34.2,29.0,63.0,0.0,6.5,7.0,80.0,2.0,E ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
9/17/2018,25.0,35.4,29.4,59.0,0.0,7.4,4.0,90.0,2.0,E ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
9/18/2018,25.0,34.8,30.0,60.0,0.0,8.5,5.0,110.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
9/19/2018,27.0,31.6,29.0,69.0,0.0,6.6,4.0,130.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
9/22/2018,25.0,33.6,28.4,73.0,36.6,0.0,4.0,310.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
9/23/2018,26.0,32.4,29.0,70.0,0.0,9.2,5.0,280.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
9/24/2018,25.0,32.0,28.5,71.0,0.0,5.0,3.0,300.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
9/25/2018,26.0,31.6,28.6,69.0,0.0,9.0,6.0,310.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
9/26/2018,26.0,33.2,29.1,65.0,0.0,9.3,4.0,130.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
9/27/2018,26.0,32.6,28.6,71.0,0.0,6.8,5.0,310.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
9/29/2018,25.0,33.5,28.6,67.0,0.0,8.0,4.0,90.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
9/30/2018,26.0,32.0,29.2,68.0,0.0,8.4,4.0,10.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
10/1/2018,27.0,33.0,29.3,71.0,0.0,7.6,6.0,300.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
10/2/2018,27.0,32.0,29.0,73.0,0.0,6.3,4.0,150.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
10/3/2018,26.0,32.4,29.4,72.0,0.0,5.5,5.0,290.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
10/4/2018,26.0,33.4,29.5,75.0,0.0,6.6,6.0,350.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
10/5/2018,27.0,34.4,30.8,67.0,0.0,6.8,3.0,110.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
10/6/2018,27.0,33.4,29.5,71.0,0.0,8.0,4.0,360.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
10/7/2018,27.0,35.4,30.1,63.0,0.0,8.3,4.0,70.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
10/8/2018,27.0,34.8,29.8,63.0,0.0,7.0,4.0,150.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
10/9/2018,26.0,35.2,30.5,58.0,0.0,8.0,5.0,300.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
10/10/2018,27.0,33.0,29.6,67.0,0.0,8.2,4.0,320.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
10/11/2018,27.0,32.8,30.1,68.0,0.0,8.0,5.0,340.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
10/12/2018,28.0,32.8,29.6,73.0,0.0,8.0,5.0,290.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
10/13/2018,27.0,33.0,29.9,67.0,0.0,7.2,4.0,120.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
10/14/2018,26.0,33.4,29.2,73.0,0.0,2.5,4.0,270.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
10/15/2018,27.0,33.6,30.0,71.0,0.0,6.5,4.0,60.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
10/16/2018,27.0,32.0,29.4,74.0,0.0,7.0,4.0,330.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
10/17/2018,27.0,33.6,29.5,73.0,0.0,7.2,5.0,30.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
10/18/2018,27.0,33.4,29.2,69.0,0.0,4.3,4.0,170.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
10/19/2018,25.0,33.2,28.8,71.0,14.3,6.0,3.0,350.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
10/20/2018,26.0,32.8,29.5,72.0,0.0,5.6,6.0,290.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
10/21/2018,27.0,34.6,30.2,68.0,0.0,6.0,4.0,20.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
10/22/2018,27.0,33.0,29.9,71.0,0.0,7.5,4.0,100.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
10/23/2018,24.0,32.8,27.0,83.0,26.8,5.0,4.0,190.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
10/24/2018,25.0,33.6,29.4,73.0,0.5,2.0,4.0,350.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
10/25/2018,26.0,33.2,29.6,73.0,0.0,8.5,4.0,30.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
10/26/2018,27.0,32.6,29.9,74.0,0.0,8.9,4.0,350.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
10/27/2018,26.0,32.6,29.1,74.0,2.5,9.0,3.0,100.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
10/28/2018,26.0,32.6,29.1,76.0,2.2,3.0,4.0,260.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
10/29/2018,25.0,32.2,28.6,80.0,94.5,5.4,4.0,30.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,1,YES
10/30/2018,26.0,32.2,28.7,79.0,18.8,6.9,4.0,310.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
10/31/2018,27.0,34.0,29.7,71.0,0.0,2.0,4.0,80.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
11/1/2018,27.0,32.4,29.4,71.0,0.0,3.7,3.0,150.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
11/2/2018,25.0,32.6,28.9,76.0,20.0,4.0,4.0,60.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
11/3/2018,26.0,32.8,28.7,75.0,0.0,3.2,5.0,190.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
11/4/2018,25.0,31.4,28.8,76.0,0.0,0.3,4.0,340.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
11/5/2018,27.0,32.0,29.4,75.0,0.0,4.5,4.0,310.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
11/6/2018,27.0,33.2,29.7,69.0,0.0,0.8,3.0,200.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
11/7/2018,26.0,32.6,29.0,77.0,0.0,5.0,3.0,290.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
11/8/2018,27.0,31.4,28.4,80.0,0.5,1.3,5.0,90.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
11/9/2018,26.0,30.8,27.8,84.0,1.2,0.0,4.0,360.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
11/10/2018,26.0,32.4,28.5,76.0,8.5,2.0,4.0,310.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
11/11/2018,26.0,31.0,28.4,79.0,0.0,5.0,4.0,290.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
11/13/2018,27.0,33.2,29.1,74.0,0.0,0.3,4.0,250.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
11/14/2018,25.0,33.6,29.3,70.0,0.0,3.2,4.0,260.0,2.0,W ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
11/15/2018,27.0,36.6,29.9,65.0,0.0,1.5,5.0,150.0,2.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
11/16/2018,26.0,34.0,30.5,71.0,9.4,7.0,5.0,20.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
11/17/2018,28.0,33.8,30.4,67.0,0.0,8.2,4.0,290.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
11/18/2018,27.0,32.6,29.8,69.0,0.0,7.0,4.0,300.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
11/19/2018,26.0,32.4,29.6,72.0,0.0,0.4,4.0,290.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
11/20/2018,27.0,32.4,29.3,73.0,0.0,5.5,5.0,320.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
11/21/2018,27.0,33.0,29.8,70.0,0.0,5.7,4.0,60.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
11/22/2018,26.0,35.0,28.7,78.0,0.0,2.0,5.0,320.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
11/23/2018,26.0,32.8,27.8,82.0,47.0,5.3,4.0,270.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
11/24/2018,25.0,32.0,28.2,80.0,12.0,6.5,4.0,290.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
11/25/2018,26.0,31.6,28.6,77.0,0.0,2.9,3.0,320.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
11/26/2018,27.0,30.0,27.6,81.0,0.0,1.8,3.0,110.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
11/27/2018,24.0,32.0,28.2,79.0,13.2,1.0,4.0,120.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
11/28/2018,26.0,32.6,28.9,80.0,22.0,6.0,5.0,190.0,2.0,S ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
11/29/2018,26.0,31.6,27.9,81.0,0.0,4.0,3.0,150.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
11/30/2018,25.0,32.0,27.5,82.0,7.1,3.0,3.0,90.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
12/2/2018,27.0,31.6,29.1,74.0,0.0,0.0,3.0,340.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
12/4/2018,26.0,30.8,27.8,81.0,11.4,0.0,3.0,340.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
12/5/2018,25.0,33.2,28.2,82.0,2.0,1.6,3.0,310.0,1.0,C ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
12/6/2018,26.0,31.4,28.1,78.0,1.0,5.2,4.0,340.0,1.0,C ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
12/7/2018,26.0,32.4,28.9,75.0,4.0,4.0,4.0,300.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
12/8/2018,26.0,32.6,29.3,77.0,0.0,6.2,4.0,280.0,1.0,C ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
12/10/2018,27.0,31.6,28.5,79.0,0.0,0.0,5.0,320.0,1.0,C ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
12/11/2018,27.0,33.4,29.1,75.0,0.0,1.5,5.0,310.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
12/12/2018,27.0,33.6,28.4,78.0,0.0,4.0,3.0,330.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
12/13/2018,25.0,34.2,29.4,75.0,0.8,1.2,4.0,280.0,1.0,N ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
12/15/2018,26.0,32.0,28.5,73.0,6.0,6.0,6.0,310.0,2.0,W ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
12/16/2018,27.0,34.6,29.6,67.0,0.0,4.0,5.0,250.0,2.0,W ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
12/17/2018,27.0,35.4,30.2,67.0,0.0,3.5,4.0,10.0,2.0,C ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
12/18/2018,27.0,33.4,29.1,73.0,0.0,8.0,5.0,310.0,1.0,C ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
12/21/2018,27.0,32.4,29.0,66.0,0.0,7.4,4.0,300.0,2.0,NW,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
12/22/2018,27.0,30.0,28.6,77.0,0.0,4.0,3.0,340.0,1.0,C ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
12/23/2018,26.0,30.6,27.3,78.0,0.0,0.0,6.0,240.0,2.0,W ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
12/24/2018,26.0,32.4,29.0,70.0,0.0,0.1,5.0,280.0,2.0,W ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
12/25/2018,24.0,31.6,27.1,81.0,0.0,4.2,6.0,250.0,3.0,SW,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
12/26/2018,25.0,30.0,26.7,82.0,2.7,2.7,5.0,280.0,2.0,W ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
12/27/2018,25.0,33.0,28.8,71.0,1.0,0.5,6.0,280.0,3.0,W ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
12/28/2018,26.0,34.0,29.3,67.0,0.0,6.0,8.0,250.0,3.0,W ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
12/29/2018,26.0,34.0,29.5,72.0,0.0,8.0,6.0,290.0,4.0,W ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
12/30/2018,26.0,34.4,30.2,69.0,0.0,5.4,6.0,250.0,4.0,SW,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
12/31/2018,27.0,32.8,28.8,71.0,0.0,8.0,7.0,230.0,3.0,SW,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
1/1/2019,24.0,30.6,26.0,84.0,8.5,5.5,4.0,240.0,2.0,SW,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
1/2/2019,24.2,33.0,28.3,75.0,2.3,1.2,5.0,290.0,2.0,W ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
1/3/2019,24.6,33.4,28.3,74.0,0.4,4.6,5.0,280.0,2.0,W ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
1/4/2019,24.8,34.0,29.3,67.0,0.0,6.0,7.0,250.0,3.0,W ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
1/5/2019,26.4,33.4,28.9,71.0,0.0,8.8,5.0,280.0,1.0,C ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
1/7/2019,27.4,33.4,29.7,77.0,0.0,8.0,5.0,270.0,2.0,C ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
1/8/2019,25.0,32.0,28.2,80.0,9.6,7.9,5.0,300.0,2.0,C ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
1/9/2019,26.0,32.4,28.9,80.0,3.0,5.2,5.0,290.0,2.0,C ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
1/10/2019,24.0,32.4,27.7,83.0,70.4,3.6,4.0,310.0,1.0,C ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
1/11/2019,25.0,31.6,29.0,79.0,2.0,5.5,3.0,310.0,1.0,C ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
1/12/2019,23.6,32.0,28.6,80.0,17.0,8.0,6.0,260.0,2.0,C ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
1/13/2019,25.0,32.2,28.1,81.0,3.0,5.4,3.0,170.0,1.0,C ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
1/14/2019,23.0,29.8,27.4,78.0,5.2,1.0,4.0,320.0,1.0,C ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
1/15/2019,26.0,32.0,28.5,79.0,1.6,0.7,4.0,290.0,2.0,W ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
1/16/2019,26.2,29.4,27.9,81.0,0.0,1.5,3.0,300.0,1.0,C ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
1/17/2019,26.0,32.0,28.3,78.0,2.3,0.0,4.0,260.0,2.0,C ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
1/18/2019,26.0,31.4,28.0,78.0,0.0,2.3,3.0,290.0,2.0,C ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,NO
1/19/2019,24.6,30.6,27.5,81.0,17.6,2.0,5.0,280.0,1.0,C ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
1/20/2019,25.8,30.8,28.3,78.0,1.5,1.0,4.0,300.0,2.0,C ,96745,Stasiun Meteorologi Kemayoran,Jakarta Pusat,0,YES
